time,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,Agitator speed
6.15,62.829623994220654,53.42175353394988,23.42596344362513,60.674433692746106,1.0,23.643867897049038,37.62159430687892,46.48260916009997,1.0,36.25440793145832,12.736812847829531,100.0
6.2,62.80170407411116,53.42560904255181,23.135661166569914,60.71110469570927,1.0,23.596200329119153,37.59643318896153,46.47850598598226,1.0,36.36825264300722,12.85604682180292,100.0
6.25,62.79144953204675,53.42571245256238,23.244825843525746,60.47103738968477,1.0,23.673680650096387,37.62741974484412,46.46904588719687,1.0,36.31106628431819,11.64931318504555,100.0
6.3,62.78129094043707,53.452733230948624,23.325255640797277,60.44107248498858,1.0,23.915895305410224,37.62233528243023,46.498072518161415,1.0,36.17771588027029,12.000064478743415,100.0
6.3500000000000005,62.76822171698965,53.45747629887483,22.88637642393156,60.71419942777896,1.0,23.966667070077847,37.61858375794469,46.52381013330039,1.0,36.28338352059302,11.81668993506003,100.0
6.4,62.74014334563852,53.46327071277812,22.561918853340426,60.75420326905781,1.0,24.202897614236964,37.58297406535163,46.50848538823253,1.0,36.49112176109749,12.746422828387649,100.0
6.45,62.736188803942134,53.479668005679834,22.40238175435152,60.73563466626388,1.0,24.507256648922123,37.573052409228396,46.53048477087972,1.0,36.24349115803472,13.262617699152491,100.0
6.5,62.71528676973659,53.45188412455972,22.28230101786396,60.661570667814104,1.0,24.62180995897116,37.549567838659634,46.488661182211885,1.0,36.35736329460503,10.389432475250034,100.0
6.55,62.75558955210287,53.3717991446741,22.608471641396356,60.464699545274975,1.0,24.8971416122085,37.551632933072796,46.46377221278755,1.0,36.236563631463504,15.752667646533162,100.0
6.6000000000000005,62.80521733224597,53.317285993332774,22.846672608877373,60.5454747898092,1.0,24.908275529471066,37.56255724666942,46.46666559916904,1.0,36.225056628893995,13.361764602354896,100.0
6.65,62.846820923074304,53.27979085773211,23.05683875456466,60.54508225408065,1.0,24.90025473959056,37.565462438314086,46.47878203370107,1.0,36.30356711938539,11.661911543499482,100.0
6.7,62.86854159307357,53.2463137358343,23.211434607206478,60.57253275926827,1.0,24.946590440345332,37.56823486272975,46.518837376084896,1.0,36.27684995379495,14.096674000068223,100.0
6.75,62.8810115243115,53.195338073282905,23.344727137704236,60.555900434723505,1.0,24.93458919280266,37.54792177150318,46.51996451385308,1.0,36.157394033989746,13.224040802947345,100.0
6.8,62.82079724434462,53.29444195572986,23.441429893086173,60.52737214218631,1.0,24.74478798920495,37.56860558615302,46.51326296516285,1.0,36.31693444019184,14.0074250571448,100.0
6.8500000000000005,62.765145518846055,53.33646691204577,22.880857595928244,60.668525113895434,1.0,24.79453343981597,37.561646657503346,46.5060153443907,1.0,36.35102434112199,16.40547556033835,100.0
6.9,62.74514898593064,53.383631124315485,22.484128073089085,60.66680325125169,1.0,24.6190550690941,37.56832388608161,46.53138260811843,1.0,36.31346931780595,10.601736495344744,100.0
6.95,62.70889302960168,53.40241621425046,22.306241502157015,60.690476691544376,1.0,24.671665776513752,37.562346323071175,46.51515449709726,1.0,36.3538352378038,11.465511842374546,100.0
7.0,62.68916439915835,53.41561287859599,22.179213879415496,60.69504778091811,1.0,25.008925366110365,37.54946206322616,46.50637260295168,1.0,36.17831575623852,14.620128655917323,100.0
7.05,62.64914750958744,53.43140620137574,22.3994988450405,60.577582880639255,1.0,25.064540526048898,37.5638634589625,46.47927594466837,1.0,36.26245446738396,14.462201937143073,100.0
7.1000000000000005,62.62026019245205,53.438101094196824,22.561337824141503,60.545190571262175,1.0,25.23411138880977,37.55586565708053,46.49507012156115,1.0,36.26317400314733,12.039363371199748,100.0
7.15,62.616175895248645,53.450294489995315,22.613490303181386,60.54957080057832,1.0,25.764595831179584,37.538395208765124,46.50047112001557,1.0,36.40961381060914,10.422480021248207,100.0
7.2,62.607358666175834,53.47961023908087,22.643183880213062,60.58568414979862,1.0,25.869817753651567,37.52537307385412,46.49760982784663,1.0,36.36439984471534,13.929846177844363,100.0
7.25,62.59438878666814,53.459460427215426,22.59533660802068,60.52757521909907,1.0,25.88466171298915,37.536377943889946,46.486931172614334,1.0,36.15674382137269,14.157743175150452,100.0
7.3,62.60305777571768,53.464570406554095,22.560904264497758,60.521748709772474,1.0,26.006998717303663,37.51776919835776,46.49789966901018,1.0,36.28686858389782,13.85155187307281,100.0
7.3500000000000005,62.58897648505797,53.450183655187594,22.811919390582844,60.63781940932421,1.0,26.23640869962075,37.49994729864046,46.48308209028604,1.0,36.206236336667445,15.098641097766604,100.0
7.4,62.596984066266984,53.46783146295452,23.000957529102855,60.63647315161655,1.0,26.498312417137466,37.53159691706839,46.49451538600192,1.0,36.239579554531986,13.583115631058728,100.0
7.45,62.60451183721859,53.45384650642343,23.227078727180924,60.36940426302724,1.0,26.6148959003712,37.52750557905224,46.51072690788582,1.0,36.068651770646866,14.212563275695242,100.0
7.5,62.60020363405729,53.45821285968866,23.39004015441257,60.31395205062504,1.0,26.564114320912054,37.49784602305285,46.49046967418892,1.0,35.97548943778083,17.198276272556505,100.0
7.55,62.647022869549026,53.43290646380344,23.34355663143862,60.605957262630376,1.0,26.320144428313473,37.53693828302352,46.507353959764174,1.0,36.20484175014709,13.172698202430636,100.0
7.6000000000000005,62.65996261319336,53.39658639998677,23.310435570820765,60.58111508178253,1.0,26.26180989718851,37.51769842498073,46.48408847934547,1.0,36.235767371239625,12.0717395431062,100.0
7.65,62.65753637989371,53.3844152086116,23.39631543214491,60.45306806120701,1.0,26.313047230049634,37.51791861921817,46.502938930501614,1.0,36.24281406431569,11.639725957883499,100.0
7.7,62.66805782203546,53.37137098636733,23.460795797690647,60.45269882658787,1.0,26.220784133969097,37.54311153584473,46.5201656952448,1.0,36.08335322837215,12.62482365975652,100.0
