time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product
0.5,0.2703394656836475,3645.8162967649732,4468.714898776875,9.19200415997262,31.97277635404344,47.25499845651413,2782.6115682306204,66.04407485199093,121.90603126765839,0.7158575878708668,91.36178936861715,48.698185095395175,2688.0356137942877,24.75820669562393,47.07307478695329,3305.695072323004,22.78545019158204,66.15911288929753,6.748971521548141,277.37330955998567,101.8798900040589,91.83872877089664,32.76042405802858,14.675797594627728,18.990153654699093,6.145614307388466,17.122234300823138,3.9691378489544427,32.69073065322105,21.5778860954888,13.899324712285798,1.157747154874618,16.251936589712265,5.30559825229838,6.562638032549369,3.136664716912441,0.0119180620451604,0.5912347696650505,0.20178446100701897,54.073175185318775,44.595091031335954
0.55,0.2712404277915453,3621.702318360873,4437.816242735,9.278537643548447,32.134372148052684,47.50699302366711,2777.1322887242636,65.46229501492053,121.90624923490671,0.7229375064664244,91.2900625941939,46.534049128783295,2683.06729708048,24.79131281298523,47.59973541792535,3299.4769744136565,22.997701199452408,66.13995605318893,5.341405973617353,276.89578861309036,101.91615862492505,91.81794801010362,31.846562535826124,14.592576242702178,19.077186062637143,5.981986202190906,16.653179369407958,3.9667686356867584,32.82522386640825,21.392791104114565,14.029329131413602,1.0425640126072624,16.328143305069368,5.24324203142943,6.595786624390119,3.199915894950687,0.0119180620451604,0.5912347696650505,0.20178446100701897,54.073175185318775,44.595091031335954
0.6,0.267976130406669,3627.0061056637624,4406.5974376304775,9.14206550178011,32.06757137476548,47.25406584770456,2772.217761708263,65.2340711826618,121.93483629374944,0.7198711355398624,91.33183984066858,46.20450849029542,2677.764934449184,24.637598501909878,47.71420755434114,3293.1055998475554,22.9762588824609,66.10692798971519,3.331623878169082,276.8100625188989,101.9054039458725,91.9452100542088,31.846562535826124,14.592576242702178,19.077186062637143,5.981986202190906,16.653179369407958,3.9667686356867584,32.82522386640825,21.392791104114565,14.029329131413602,1.0425640126072624,16.328143305069368,5.24324203142943,6.595786624390119,3.199915894950687,0.0119180620451604,0.5912347696650505,0.20178446100701897,54.073175185318775,44.595091031335954
0.65,0.27067593600905687,3620.307200773182,4444.819605903879,9.177918790035099,31.783646141467127,46.81329213455357,2768.6190996496675,64.6760602655933,121.9181227770792,0.711573036573526,91.46384589071111,44.6699135255476,2674.7939915836987,24.78041745232081,47.69444979701531,3288.801763061353,22.896001731765132,66.13994031834561,6.139057507297385,276.19914496914197,101.90985635582689,91.83844511848699,32.06488167954085,14.579866365454748,18.61226384753676,6.0755849015513,17.03466787907711,3.8865870584818674,32.60776738947544,21.131728689903557,13.286287448625739,1.1824033773794103,16.834038217865277,5.1805491464457365,6.632258049621343,3.1919053314981647,0.0119180620451604,0.5912347696650505,0.20178446100701897,54.073175185318775,44.595091031335954
0.7000000000000001,0.272242663842271,3639.5800208339706,4455.366452023235,9.211035529660693,31.77006615536938,46.92864281406615,2765.1601712250576,65.4115073054139,121.92685135342816,0.6957925269430456,91.4136350875603,46.17823853911681,2670.4526456165636,24.61951174686536,48.10986631511766,3284.369585554965,22.66780761806876,66.16003105049866,5.27059733649755,276.07831917744056,101.92508192824299,91.78432267251144,32.06488167954085,14.579866365454748,18.61226384753676,6.0755849015513,17.03466787907711,3.8865870584818674,32.60776738947544,21.131728689903557,13.286287448625739,1.1824033773794103,16.834038217865277,5.1805491464457365,6.632258049621343,3.1919053314981647,0.0119180620451604,0.5912347696650505,0.20178446100701897,54.073175185318775,44.595091031335954
0.75,0.2701545366357214,3661.537080978788,4443.319867487852,9.202777188359711,31.81467782171329,47.260016961954534,2760.8890141308607,65.74901095163952,121.93816089045944,0.6755828196606832,91.45974928515372,45.597523514543745,2667.314856925425,24.81069672282553,45.87213679208363,3281.1023285632073,22.74182235216536,66.1668239086828,4.582534436582048,275.47094067916436,101.9088657792948,91.64334806007024,32.03909076570886,14.424540405011498,19.23737538915351,5.987992653205726,16.85778655375426,3.953595491063973,32.26175027057389,21.049214734185554,13.714507763846248,0.9666121967810956,16.503171864043615,5.2045505854409315,6.630543661324084,3.1669005361251097,-0.0051696289877232685,0.5965830655362864,0.16927455472118944,53.989855000988754,43.16488304936647
0.8,0.26748030921391414,3619.2788347461983,4434.886002335609,9.117497966441798,31.87390135496163,46.84930459498224,2759.279180692127,65.41053470429041,121.94176741896429,0.6504495995175122,91.60409124564893,45.610276893694774,2666.2816796555617,24.659399708375,45.97626889457104,3279.2695332728867,22.715095412299924,66.18241834963169,6.630868419093484,275.40349928910416,101.87820030076732,91.79243157311207,32.03909076570886,14.424540405011498,19.23737538915351,5.987992653205726,16.85778655375426,3.953595491063973,32.26175027057389,21.049214734185554,13.714507763846248,0.9666121967810956,16.503171864043615,5.2045505854409315,6.630543661324084,3.1669005361251097,-0.0051696289877232685,0.5965830655362864,0.16927455472118944,53.989855000988754,43.16488304936647
0.85,0.27069536116849346,3659.269760245831,4409.956161495512,9.301190654368488,31.51234443041283,46.96016010397882,2756.116790942322,65.18269969216233,121.94423059782768,0.6278355605794129,91.58024611443118,45.89587396821514,2663.3884292350576,24.728238687776777,46.67143208203589,3276.58202794367,22.790564860019337,66.20568667051148,6.042747415227397,275.6481893044772,101.8933314687394,91.71632663489288,32.63773760812812,14.507131475972429,18.868737465321356,6.226834915296328,16.82326286289943,3.8475457737103413,32.36243290637895,20.96624827625736,13.675418474669828,0.9203689387772827,17.10640084369537,5.173602535748672,6.615002263451203,3.172695880679465,-0.0051696289877232685,0.5965830655362864,0.16927455472118944,53.989855000988754,43.16488304936647
0.9,0.27300795206541306,3669.0195206161243,4439.797070877872,9.222332827007579,31.81686483024909,46.339506087645276,2752.893109751703,64.22895758339746,121.93524529814633,0.5934513769046686,91.50512685105583,46.59578183209835,2659.8872029771846,24.565430014530698,45.970932431996445,3272.6220532205607,22.729824491024825,66.2228606464741,5.282840224825372,275.4575549942245,101.86961374832973,91.47642802218841,32.63773760812812,14.507131475972429,18.868737465321356,6.226834915296328,16.82326286289943,3.8475457737103413,32.36243290637895,20.96624827625736,13.675418474669828,0.9203689387772827,17.10640084369537,5.173602535748672,6.615002263451203,3.172695880679465,-0.0051696289877232685,0.5965830655362864,0.16927455472118944,53.989855000988754,43.16488304936647
0.9500000000000001,0.27157334873469957,3627.382954042643,4454.247577562617,9.170942641294767,31.368850598098863,46.643448248758126,2752.136022158067,65.89016067383702,121.93721489182617,0.5575045193523707,91.57215150768643,46.02069150244552,2658.622718930345,24.67853405829326,47.66916546259976,3270.61347532414,22.69991459059939,66.21567195490417,4.575276905541328,275.0686732514169,101.84457525995148,91.59811844264745,31.793964617090687,14.257162042887416,19.27888587694186,6.086147228880564,17.075815856968994,3.8357471123724425,32.62111152833732,20.855060080629436,13.97556858145668,0.8218449467577932,16.704769948194695,5.119097762349795,6.75535931224796,3.3372523660030766,-0.0051696289877232685,0.5965830655362864,0.16927455472118944,53.989855000988754,43.16488304936647
1.0,0.2693678657156133,3651.7172597355793,4448.260476952598,9.295887150978864,31.703299263796485,46.98266527882498,2750.1800174207992,64.81093338619759,121.95286704642562,0.5242222688153167,91.53341185704802,45.438304997185284,2657.670131549829,24.874648725414033,44.42467692852161,3268.7201123156556,22.854441938106895,66.2146817267342,4.367484199474304,274.8137816860713,101.81940059545815,91.38499544499119,31.793964617090687,14.257162042887416,19.27888587694186,6.086147228880564,17.075815856968994,3.8357471123724425,32.62111152833732,20.855060080629436,13.97556858145668,0.8218449467577932,16.704769948194695,5.119097762349795,6.75535931224796,3.3372523660030766,0.006357996540661079,0.6044329540449388,0.17215083856560956,54.42601775146183,43.789326676039636
1.05,0.2739138887894586,3622.814234553634,4426.538535306169,9.281687071435085,31.655444313952955,46.6483084089731,2748.913634854876,65.1663815522633,121.93547087635487,0.4890954318691389,91.4868237315011,46.28634727759598,2656.361019255353,24.998248591608494,45.088642420389505,3266.9142985618323,22.75116804160077,66.20395189620271,4.724213359900498,275.1227197011717,101.81494264811506,91.47825629108283,31.733081479675782,14.135235238107771,19.397757991849836,6.212433598300232,17.204900207778703,3.7967060795919596,32.25412973182308,20.635675509525004,14.3018081975752,1.1614669545830483,16.678246981327238,5.1024928081187015,6.649553637569383,3.229181606210071,0.006357996540661079,0.6044329540449388,0.17215083856560956,54.42601775146183,43.789326676039636
1.1,0.27869035699969413,3646.2303036372323,4455.26309951341,9.151850503634694,31.760845238800446,46.885992778537464,2748.863081144478,65.92446077764843,121.93113496563613,0.4529889990401923,91.50405767507937,45.193105444037904,2656.182825501457,24.56431370954561,46.38838226988977,3266.854244415706,22.81956200402461,66.18585437964751,6.520018766354693,274.8825398785792,101.76045169565336,91.48035802251137,31.733081479675782,14.135235238107771,19.397757991849836,6.212433598300232,17.204900207778703,3.7967060795919596,32.25412973182308,20.635675509525004,14.3018081975752,1.1614669545830483,16.678246981327238,5.1024928081187015,6.649553637569383,3.229181606210071,0.006357996540661079,0.6044329540449388,0.17215083856560956,54.42601775146183,43.789326676039636
1.1500000000000001,0.28202574912594913,3633.3524828726677,4435.952385158076,9.243735425103637,31.885662778431012,47.070349983207926,2748.831486778471,64.60140533530128,121.95095281865262,0.4197537375869475,91.49062752779521,45.52756395512745,2656.2440196319526,24.67880269645114,41.6162629942495,3267.3269924474275,22.845899415234523,66.16613451559938,5.591818413810441,275.2340858196291,101.74792014004748,91.31577575500829,32.14104886904721,14.024821348812974,19.199049950999132,6.208303116355178,17.00225102969306,3.767888766973369,32.32497085190123,20.617953800264086,13.738153160734154,1.0245455888008654,16.52709165319053,5.04002982731336,6.686567962838919,3.2809632595411857,0.006357996540661079,0.6044329540449388,0.17215083856560956,54.42601775146183,43.789326676039636
1.2,0.28511142535057127,3647.944435745256,4441.330280064439,9.128593466511285,31.64154780405558,47.018742673021336,2749.616996822264,64.47307279087492,121.94830928874673,0.3869010312057706,91.44840776059299,43.861938051319264,2656.493236027038,24.55826872341494,42.89498923950699,3267.973744368355,22.855121201707398,66.14187529849694,5.506135730404549,275.1930360707273,101.73533981763121,91.2719440405669,32.14104886904721,14.024821348812974,19.199049950999132,6.208303116355178,17.00225102969306,3.767888766973369,32.32497085190123,20.617953800264086,13.738153160734154,1.0245455888008654,16.52709165319053,5.04002982731336,6.686567962838919,3.2809632595411857,0.006357996540661079,0.6044329540449388,0.17215083856560956,54.42601775146183,43.789326676039636
1.25,0.28561294007932575,3647.177135849208,4440.383959696393,9.18435248957225,32.094359969501646,46.539218171476094,2749.7569142257553,65.29084773153396,121.93492864919929,0.35799107310636175,91.38673780872192,46.28510820148187,2657.5933898808285,24.660091607537403,41.25173998709337,3268.43502681574,22.77783074751738,66.10119914999832,6.54550975693615,275.7118146743823,101.67132541591523,91.28791391441706,31.834128408754083,13.936494778799883,19.381303426565722,6.165726028120794,17.296911134252543,3.7722288520667173,32.54135031254416,20.43258831366465,14.128863484304283,1.0209491818612775,16.87082842244698,5.034109295167967,6.743827006529259,3.202430512527113,0.0018190478657453737,0.6114189904585378,0.1718309631692784,53.84533261011893,43.463008024568694
1.3,0.28544315076305476,3634.823136493118,4480.9616773123025,9.13252780417195,31.703250157423913,46.93803823492942,2749.8569009367216,64.92464708460679,121.94841366661578,0.32707606538276907,91.27190308043666,43.215206452033456,2657.894554775776,24.77956617061481,41.2228651399908,3268.494068882118,22.622941403562532,66.0707702746527,6.277606605162511,274.9776168125046,101.679926416584,90.96077238760002,31.834128408754083,13.936494778799883,19.381303426565722,6.165726028120794,17.296911134252543,3.7722288520667173,32.54135031254416,20.43258831366465,14.128863484304283,1.0209491818612775,16.87082842244698,5.034109295167967,6.743827006529259,3.202430512527113,0.0018190478657453737,0.6114189904585378,0.1718309631692784,53.84533261011893,43.463008024568694
1.35,0.2881894849753501,3680.741921673508,4484.558196321644,9.165877617356758,31.60704826422196,46.61957019911626,2750.5901589667687,66.06827534877343,121.94610741249214,0.3014295751822217,91.23809744816302,44.16854843560427,2658.3585433924254,24.78231784059609,43.16633102631564,3269.602885408263,22.779300797218784,66.01931320676833,4.3136613772493,275.1103227612997,101.64557165079083,91.14612718492897,32.20027894092084,13.770009930981507,19.40339952375004,6.14685891260737,17.389149460040827,3.774943903114682,32.01014164895673,20.06938101574474,14.039087681199655,0.9876596832754733,16.99229638037299,4.998371671195671,6.742008321803981,3.239524030581603,0.0018190478657453737,0.6114189904585378,0.1718309631692784,53.84533261011893,43.463008024568694
1.4000000000000001,0.28916428851974846,3638.8152001437684,4433.382028488209,9.201377663787753,31.931481232579227,47.071192137341484,2752.911986798455,64.68631455517651,121.9430266427335,0.2801375705786874,91.2262731206547,44.53718522179528,2660.2258369789565,24.659194640191163,43.04803122550671,3272.5976955538267,22.735021075414107,65.96853920197532,4.38223742029611,275.1117579987321,101.6047774478824,90.94559938527027,32.20027894092084,13.770009930981507,19.40339952375004,6.14685891260737,17.389149460040827,3.774943903114682,32.01014164895673,20.06938101574474,14.039087681199655,0.9876596832754733,16.99229638037299,4.998371671195671,6.742008321803981,3.239524030581603,0.0018190478657453737,0.6114189904585378,0.1718309631692784,53.84533261011893,43.463008024568694
1.45,0.28973113359787184,3624.7500312808957,4444.170568115162,9.20409998663489,31.672348207255716,46.781131250366485,2752.4695107781563,65.05841503947232,121.9149658709569,0.25875106092956984,90.99195355018922,46.20718729152865,2659.935778755418,24.694271569126826,42.73439093000467,3272.20097865806,22.851771150898465,65.90918040570293,4.4347606044395596,275.427509017529,101.60305915473137,90.77170273367356,31.850668246816838,13.739329900800122,19.325438134755043,6.287893298883744,17.237619733173567,3.7287475781630994,32.61237456475717,20.25961237676329,13.969669372312811,0.9818738788566008,17.25824249628595,4.900455575450961,6.710537592608873,3.256716262420282,0.0018190478657453737,0.6114189904585378,0.1718309631692784,53.84533261011893,43.463008024568694
1.5,0.2918369799219687,3638.7201418179943,4459.367319187776,9.22736146514103,32.09655048101348,47.056075754906786,2755.0306862808475,64.32833691462001,121.93878048554814,0.2350029681581673,91.06344452347155,46.31908147914391,2662.798932660867,24.70997338140516,41.18365181142519,3274.352363531262,22.840788570292112,65.81009321025681,7.056752095251052,275.66418435127844,101.58385699526632,91.06485267103861,31.850668246816838,13.739329900800122,19.325438134755043,6.287893298883744,17.237619733173567,3.7287475781630994,32.61237456475717,20.25961237676329,13.969669372312811,0.9818738788566008,17.25824249628595,4.900455575450961,6.710537592608873,3.256716262420282,0.02518067426433873,0.5922561607492187,0.1594849644261358,53.80089053161135,43.363498442655214
1.55,0.29287407269224114,3633.2674149778554,4484.85155884636,9.267638663773047,31.81923224440225,46.7541912993323,2756.130143027334,65.82264459544791,121.93742853019184,0.2214804324662367,90.98178583686627,46.948729552077154,2663.4696161354623,24.586800062355923,40.20739493137806,3275.93508955428,22.66373398749945,65.77776625275557,6.29138898947589,275.43608700067443,101.56065273709368,90.79131488106674,32.03673043072619,13.855328000065596,19.079102707595403,6.168584130703392,17.425088407766584,3.675746182071609,32.307723666209604,20.25482596989665,14.184127650975894,0.9969242396678804,17.117930835751086,4.929013606073291,6.666234677311918,3.2416062084195434,0.02518067426433873,0.5922561607492187,0.1594849644261358,53.80089053161135,43.363498442655214
1.6,0.2950564950695601,3641.666062020816,4452.250063277135,9.169785862637008,32.0899969400393,47.17580262463965,2757.1806535786545,65.82495793170833,121.93749165000071,0.21204902478117363,90.84634500963088,45.77371487024311,2664.769800012324,24.849625573304895,39.12184077838964,3277.2312988255853,22.812346019984545,65.73498048183976,5.6809266155891684,275.78248466640974,101.55065807975708,90.79409091245883,32.03673043072619,13.855328000065596,19.079102707595403,6.168584130703392,17.425088407766584,3.675746182071609,32.307723666209604,20.25482596989665,14.184127650975894,0.9969242396678804,17.117930835751086,4.929013606073291,6.666234677311918,3.2416062084195434,0.02518067426433873,0.5922561607492187,0.1594849644261358,53.80089053161135,43.363498442655214
1.6500000000000001,0.2911059078097571,3651.8787507265356,4424.612265974134,9.289969051089011,31.988248179144207,46.95639548308626,2759.0216029959834,65.51279721342001,121.94621517077707,0.19519273775726015,90.87413416200317,45.92425303384697,2666.629183170056,24.50212703980321,40.105151156388395,3279.271189447964,22.763598285826546,65.66999939546604,5.472326356741319,275.8570755115368,101.53250443904464,90.89152968672707,32.04354320906491,13.789955580713658,19.22132053421496,6.063899524700372,17.067476841146934,3.6720225396681703,32.49170061721063,20.16547726128845,13.715365265824005,0.9037635566263755,16.828575473379228,4.932849481534223,6.627366191012104,3.17072998691159,0.02518067426433873,0.5922561607492187,0.1594849644261358,53.80089053161135,43.363498442655214
1.7,0.2937951475746486,3662.7282218693595,4461.464020274805,9.233725821779,31.93885381139157,46.41948390007394,2759.431951244091,65.71966260463847,121.93037100656473,0.18745127356705923,90.70194976245638,44.74672858702788,2666.86939814409,24.616532062790267,39.40536064928918,3280.416138651658,22.76045096545151,65.623344666753,4.554045553252498,275.80577111171624,101.53256461998762,90.33610113537299,32.04354320906491,13.789955580713658,19.22132053421496,6.063899524700372,17.067476841146934,3.6720225396681703,32.49170061721063,20.16547726128845,13.715365265824005,0.9037635566263755,16.828575473379228,4.932849481534223,6.627366191012104,3.17072998691159,0.02518067426433873,0.5922561607492187,0.1594849644261358,53.80089053161135,43.363498442655214
1.75,0.29369454482181173,3671.127745986005,4430.12634064093,9.218071031008666,32.019904896151445,46.54689626785695,2760.5162490476164,66.11612076622924,121.91690096707026,0.17848051426202372,90.60600010699058,46.01200411433215,2667.8319642785204,24.85072187380583,39.71858189240261,3280.608510996588,22.56988577177393,65.53020990858865,3.5329780801542725,276.33745085206345,101.51902069383893,90.70397849916475,31.950720127988,13.845298628355867,19.942148288980192,6.1542725074723945,17.796024028495527,3.6967440754944256,32.46212769278715,20.264086970080434,14.346529506818587,0.9499480975567431,16.988689723806413,4.874898593118053,6.642287738127402,3.1217539544315813,-0.0011281062205508799,0.6226478423203363,0.15652353812620262,53.65100599496382,42.79396679786357
1.8,0.2912859393274631,3675.7182770280115,4468.95226224418,9.141521791704978,31.996721626886117,46.7034657380994,2762.516391472455,66.6137506915181,121.92743540147893,0.17499787753447948,90.57211233752878,46.30331869572497,2669.1775515436643,24.628675702627433,41.25334317154309,3282.225605912413,22.76223562374402,65.49297458827512,3.4794001902839398,276.4872502381707,101.50094074832342,90.48737488080155,31.950720127988,13.845298628355867,19.942148288980192,6.1542725074723945,17.796024028495527,3.6967440754944256,32.46212769278715,20.264086970080434,14.346529506818587,0.9499480975567431,16.988689723806413,4.874898593118053,6.642287738127402,3.1217539544315813,-0.0011281062205508799,0.6226478423203363,0.15652353812620262,53.65100599496382,42.79396679786357
1.85,0.29894556851710835,3653.5184326693293,4418.679037655374,9.269531145066304,32.14129782412949,46.90742764720289,2762.822834764406,65.94966982026433,121.93474581677123,0.16690887400179188,90.53635643239757,46.68604862900677,2669.2947842200956,24.933198100330078,38.07343188680527,3282.7348276880157,22.774296250799033,65.4220368204962,5.299943793112548,276.65850763339495,101.48820523850033,90.57080783175257,32.366217822734384,13.88450696660237,19.342990882999405,6.092538890477936,17.7176925725028,3.6473846751351604,33.19275189266022,20.17930740495144,14.599625440962454,1.1084006612019344,17.52877967202595,4.9046744938743725,6.498395058260148,3.0662456180207873,-0.0011281062205508799,0.6226478423203363,0.15652353812620262,53.65100599496382,42.79396679786357
1.9000000000000001,0.3032096767836409,3642.71544538541,4486.599605184477,9.082409452323695,31.75397554866828,47.17372447581476,2762.4286098675248,65.66772652886729,121.90912592505333,0.166009613144983,90.37202987384501,47.97617540206254,2669.5249048846667,24.895541146317946,37.99308449978006,3283.5260717717606,22.601874428500253,65.37765713141964,4.399238923086269,276.518115702257,101.52762079054038,90.28700693236011,32.366217822734384,13.88450696660237,19.342990882999405,6.092538890477936,17.7176925725028,3.6473846751351604,33.19275189266022,20.17930740495144,14.599625440962454,1.1084006612019344,17.52877967202595,4.9046744938743725,6.498395058260148,3.0662456180207873,-0.0011281062205508799,0.6226478423203363,0.15652353812620262,53.65100599496382,42.79396679786357
